id,split,group,case_type,language_style,difficulty,raw_text,normalized_text,amount,type,category,wallet,note,currency
VX-SU-004604,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu duit kaluar dalapan belas rebu sampo,minggu ieu duit kaluar 18000 sampo,18000,expense,Belanja,,sampo,IDR
VX-SU-004605,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu saldo nambahan saratus rébu ngalereskeun bug aplikasi,minggu ieu saldo nambahan 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004606,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari kaluar 40000 keur dahar siang,kamari kaluar 40000 keur dahar siang,40000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-004607,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring habis dua ratus lima puluh rébu keur tiket konser,sim kuring habis 250000 keur tiket konser,250000,expense,Hiburan,,tiket konser,IDR
VX-SU-004608,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kapaké Rp50.000 jang game,kapaké 50000 jang game,50000,expense,Hiburan,,game,IDR
VX-SU-004609,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu meunang Rp200.000 ngalereskeun bug aplikasi,minggu ieu meunang 200000 ngalereskeun bug aplikasi,200000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004610,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari meunang dua juta gajih,kamari meunang 2000000 gajih,2000000,income,Gaji,,gajih,IDR
VX-SU-004611,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu duit kaluar Rp35.000 dahar siang,poé ieu duit kaluar 35000 dahar siang,35000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-004612,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari asup dua ratus lima puluh rébu tina bonus damel,kamari asup 250000 tina bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-004613,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring habis 150rb keur listrik,sim kuring habis 150000 keur listrik,150000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-004614,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang asup lima ratus rébu tina duit bulanan,urang asup 500000 tina duit bulanan,500000,income,Gaji,,duit bulanan,IDR
VX-SU-004615,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit kaluar dua puluh rebu game,urang duit kaluar 20000 game,20000,expense,Hiburan,,game,IDR
VX-SU-004616,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari asup 500rb tina duit bulanan,kamari asup 500000 tina duit bulanan,500000,income,Gaji,,duit bulanan,IDR
VX-SU-004617,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi kapaké lima puluh rebu jang langganan aplikasi,tadi kapaké 50000 jang langganan aplikasi,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004618,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,asup Rp300.000 tina desain logo,asup 300000 tina desain logo,300000,income,Freelance,,desain logo,IDR
VX-SU-004619,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu duit kaluar 250000 balanja bulanan,poé ieu duit kaluar 250000 balanja bulanan,250000,expense,Belanja,,balanja bulanan,IDR
VX-SU-004620,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit kaluar 10000 roti,abdi duit kaluar 10000 roti,10000,expense,Makan & Minum,,roti,IDR
VX-SU-004621,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring kapaké 18000 jang hayam géprék,sim kuring kapaké 18000 jang hayam géprék,18000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-004622,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring asup Rp1.500.000 tina gajih,kuring asup 1500000 tina gajih,1500000,income,Gaji,,gajih,IDR
VX-SU-004623,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi asup 1000rb tina duit bulanan,abdi asup 1000000 tina duit bulanan,1000000,income,Gaji,,duit bulanan,IDR
VX-SU-004624,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu duit kaluar dua belas rébu ojék online,poé ieu duit kaluar 12000 ojék online,12000,expense,Transportasi,,ojék online,IDR
VX-SU-004625,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu meunang 500rb bonus damel,poé ieu meunang 500000 bonus damel,500000,income,Gaji,,bonus damel,IDR
VX-SU-004626,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu duit kaluar Rp30.000 bensin,minggu ieu duit kaluar 30000 bensin,30000,expense,Transportasi,,bensin,IDR
VX-SU-004627,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit asup tilu ratus lima puluh rébu ngalereskeun bug aplikasi,abdi duit asup 350000 ngalereskeun bug aplikasi,350000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004628,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi meunang 250rb proyék freelance,peuting tadi meunang 250000 proyék freelance,250000,income,Freelance,,proyék freelance,IDR
VX-SU-004629,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang asup 500rb tina ngadamel website,urang asup 500000 tina ngadamel website,500000,income,Freelance,,ngadamel website,IDR
VX-SU-004630,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring kaluar Rp7.000 keur és téh,kuring kaluar 7000 keur és téh,7000,expense,Makan & Minum,,és téh,IDR
VX-SU-004631,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,asup Rp150.000 tina desain logo,asup 150000 tina desain logo,150000,income,Freelance,,desain logo,IDR
VX-SU-004632,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi saldo nambahan lima ratus rebu bonus damel,peuting tadi saldo nambahan 500000 bonus damel,500000,income,Gaji,,bonus damel,IDR
VX-SU-004633,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi habis dua belas rébu keur angkot,isuk tadi habis 12000 keur angkot,12000,expense,Transportasi,,angkot,IDR
VX-SU-004634,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi saldo nambahan Rp2.000.000 ngadamel website,isuk tadi saldo nambahan 2000000 ngadamel website,2000000,income,Freelance,,ngadamel website,IDR
VX-SU-004635,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi saldo nambahan hiji juta proyék freelance,abdi saldo nambahan 1000000 proyék freelance,1000000,income,Freelance,,proyék freelance,IDR
VX-SU-004636,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring duit kaluar dua ratus rébu dokter,sim kuring duit kaluar 200000 dokter,200000,expense,Kesehatan,,dokter,IDR
VX-SU-004637,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari duit asup 100rb desain logo,kamari duit asup 100000 desain logo,100000,income,Freelance,,desain logo,IDR
VX-SU-004638,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi meunang lima ratus rébu ngadamel website,isuk tadi meunang 500000 ngadamel website,500000,income,Freelance,,ngadamel website,IDR
VX-SU-004639,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi asup dua ratus rébu tina ngalereskeun bug aplikasi,abdi asup 200000 tina ngalereskeun bug aplikasi,200000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004640,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari kapaké Rp100.000 jang netflix,kamari kapaké 100000 jang netflix,100000,expense,Hiburan,,netflix,IDR
VX-SU-004641,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit asup saratus rebu ngalereskeun bug aplikasi,urang duit asup 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004642,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu habis 50000 keur bensin,poé ieu habis 50000 keur bensin,50000,expense,Transportasi,,bensin,IDR
VX-SU-004643,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu duit asup 300000 desain logo,minggu ieu duit asup 300000 desain logo,300000,income,Freelance,,desain logo,IDR
VX-SU-004644,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi kapaké 20rb jang bensin,peuting tadi kapaké 20000 jang bensin,20000,expense,Transportasi,,bensin,IDR
VX-SU-004645,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi kaluar 35rb keur sampo,peuting tadi kaluar 35000 keur sampo,35000,expense,Belanja,,sampo,IDR
VX-SU-004646,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang meunang 100000 desain logo,urang meunang 100000 desain logo,100000,income,Freelance,,desain logo,IDR
VX-SU-004647,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit kaluar 25rb sampo,urang duit kaluar 25000 sampo,25000,expense,Belanja,,sampo,IDR
VX-SU-004648,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi meunang 1500000 gajih,tadi meunang 1500000 gajih,1500000,income,Gaji,,gajih,IDR
VX-SU-004649,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi saldo nambahan 750rb duit bulanan,abdi saldo nambahan 750000 duit bulanan,750000,income,Gaji,,duit bulanan,IDR
VX-SU-004650,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu habis 200000 keur baju,poé ieu habis 200000 keur baju,200000,expense,Belanja,,baju,IDR
VX-SU-004651,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang meunang 5000rb gajih,urang meunang 5000000 gajih,5000000,income,Gaji,,gajih,IDR
VX-SU-004652,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit asup dua juta lima ratus rébu gajih,abdi duit asup 2500000 gajih,2500000,income,Gaji,,gajih,IDR
VX-SU-004653,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi asup Rp750.000 tina bonus damel,peuting tadi asup 750000 tina bonus damel,750000,income,Gaji,,bonus damel,IDR
VX-SU-004654,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring meunang 100rb desain logo,kuring meunang 100000 desain logo,100000,income,Freelance,,desain logo,IDR
VX-SU-004655,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi duit kaluar lima puluh rébu karaoke,abdi duit kaluar 50000 karaoke,50000,expense,Hiburan,,karaoke,IDR
VX-SU-004656,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari saldo nambahan 150000 proyék freelance,kamari saldo nambahan 150000 proyék freelance,150000,income,Freelance,,proyék freelance,IDR
VX-SU-004657,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi saldo nambahan tujuh ratus rebu proyék freelance,abdi saldo nambahan 700000 proyék freelance,700000,income,Freelance,,proyék freelance,IDR
VX-SU-004658,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu saldo nambahan saratus lima puluh rébu proyék freelance,poé ieu saldo nambahan 150000 proyék freelance,150000,income,Freelance,,proyék freelance,IDR
VX-SU-004659,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi kaluar Rp50.000 keur listrik,tadi kaluar 50000 keur listrik,50000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-004660,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari kapaké Rp25.000 jang hayam géprék,kamari kapaké 25000 jang hayam géprék,25000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-004661,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit kaluar Rp50.000 skincare,urang duit kaluar 50000 skincare,50000,expense,Belanja,,skincare,IDR
VX-SU-004662,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu duit kaluar 200000 listrik,poé ieu duit kaluar 200000 listrik,200000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-004663,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi duit asup tilu ratus rébu desain logo,peuting tadi duit asup 300000 desain logo,300000,income,Freelance,,desain logo,IDR
VX-SU-004664,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu kaluar Rp5.000 keur angkot,poé ieu kaluar 5000 keur angkot,5000,expense,Transportasi,,angkot,IDR
VX-SU-004665,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring kaluar sapuluh rébu keur angkot,kuring kaluar 10000 keur angkot,10000,expense,Transportasi,,angkot,IDR
VX-SU-004666,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring asup 500000 tina duit bulanan,kuring asup 500000 tina duit bulanan,500000,income,Gaji,,duit bulanan,IDR
VX-SU-004667,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,duit asup tilu juta gajih,duit asup 3000000 gajih,3000000,income,Gaji,,gajih,IDR
VX-SU-004668,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu duit kaluar 10rb parkir motor,poé ieu duit kaluar 10000 parkir motor,10000,expense,Transportasi,,parkir motor,IDR
VX-SU-004669,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring asup 3000000 tina gajih mah,kuring asup 3000000 tina gajih mah,3000000,income,Gaji,,gajih,IDR
VX-SU-004670,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi kaluar dua puluh rébu keur alat tulis,peuting tadi kaluar 20000 keur alat tulis,20000,expense,Belanja,,alat tulis,IDR
VX-SU-004671,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari habis lima puluh rébu keur dokter,kamari habis 50000 keur dokter,50000,expense,Kesehatan,,dokter,IDR
VX-SU-004672,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari habis lima belas rébu keur masker,kamari habis 15000 keur masker,15000,expense,Kesehatan,,masker,IDR
VX-SU-004673,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi kaluar sapuluh rebu keur és téh,isuk tadi kaluar 10000 keur és téh,10000,expense,Makan & Minum,,és téh,IDR
VX-SU-004674,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi kaluar lima puluh opat rebu keur netflix,abdi kaluar 54000 keur netflix,54000,expense,Hiburan,,netflix,IDR
VX-SU-004675,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu kaluar saratus lima puluh rébu keur karaoke,minggu ieu kaluar 150000 keur karaoke,150000,expense,Hiburan,,karaoke,IDR
VX-SU-004676,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu kapaké dalapan belas rebu jang ojék online,minggu ieu kapaké 18000 jang ojék online,18000,expense,Transportasi,,ojék online,IDR
VX-SU-004677,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi asup dua ratus rebu tina ngalereskeun bug aplikasi,peuting tadi asup 200000 tina ngalereskeun bug aplikasi,200000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004678,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,duit asup 100rb ngalereskeun bug aplikasi,duit asup 100000 ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004679,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,asup Rp500.000 tina ngalereskeun bug aplikasi,asup 500000 tina ngalereskeun bug aplikasi,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004680,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,abdi asup 200rb tina ngalereskeun bug aplikasi,abdi asup 200000 tina ngalereskeun bug aplikasi,200000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-004681,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu saldo nambahan 1500000 ngadamel website,poé ieu saldo nambahan 1500000 ngadamel website,1500000,income,Freelance,,ngadamel website,IDR
VX-SU-004682,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu habis lima puluh rébu keur langganan aplikasi,poé ieu habis 50000 keur langganan aplikasi,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004683,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang kapaké lima belas rebu jang sabun,urang kapaké 15000 jang sabun,15000,expense,Belanja,,sabun,IDR
VX-SU-004684,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi kapaké 50000 jang vitamin,peuting tadi kapaké 50000 jang vitamin,50000,expense,Kesehatan,,vitamin,IDR
VX-SU-004685,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi meunang 1500000 duit bulanan,tadi meunang 1500000 duit bulanan,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-004686,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi kapaké dua puluh lima rébu jang sabun,isuk tadi kapaké 25000 jang sabun,25000,expense,Belanja,,sabun,IDR
VX-SU-004687,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu asup Rp1.500.000 tina duit bulanan,poé ieu asup 1500000 tina duit bulanan,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-004688,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang habis lima puluh rébu keur vitamin,urang habis 50000 keur vitamin,50000,expense,Kesehatan,,vitamin,IDR
VX-SU-004689,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang saldo nambahan Rp150.000 desain logo,urang saldo nambahan 150000 desain logo,150000,income,Freelance,,desain logo,IDR
VX-SU-004690,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi kaluar lima puluh rebu keur game,tadi kaluar 50000 keur game,50000,expense,Hiburan,,game,IDR
VX-SU-004691,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi asup 1000rb tina bonus damel atuh,isuk tadi asup 1000000 tina bonus damel atuh,1000000,income,Gaji,,bonus damel,IDR
VX-SU-004692,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,habis 18rb keur kopi,habis 18000 keur kopi,18000,expense,Makan & Minum,,kopi,IDR
VX-SU-004693,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,tadi duit kaluar 20rb tol,tadi duit kaluar 20000 tol,20000,expense,Transportasi,,tol,IDR
VX-SU-004694,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu kaluar 25rb keur sampo,poé ieu kaluar 25000 keur sampo,25000,expense,Belanja,,sampo,IDR
VX-SU-004695,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,minggu ieu duit asup Rp3.000.000 gajih,minggu ieu duit asup 3000000 gajih,3000000,income,Gaji,,gajih,IDR
VX-SU-004696,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi asup 100rb tina desain logo,isuk tadi asup 100000 tina desain logo,100000,income,Freelance,,desain logo,IDR
VX-SU-004697,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi duit kaluar saratus rébu langganan aplikasi,peuting tadi duit kaluar 100000 langganan aplikasi,100000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-004698,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,peuting tadi asup 3500rb tina gajih,peuting tadi asup 3500000 tina gajih,3500000,income,Gaji,,gajih,IDR
VX-SU-004699,validation,ambiguous_hard_case,ambiguous_hard_case,su,hard,isuk tadi habis lima puluh rebu keur skincare,isuk tadi habis 50000 keur skincare,50000,expense,Belanja,,skincare,IDR
VX-SU-004700,test,ambiguous_hard_case,ambiguous_hard_case,su,hard,kuring asup 1000rb tina bonus damel,kuring asup 1000000 tina bonus damel,1000000,income,Gaji,,bonus damel,IDR
VX-SU-004701,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang duit kaluar dalapan belas rébu seblak,urang duit kaluar 18000 seblak,18000,expense,Makan & Minum,,seblak,IDR
VX-SU-004702,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,sim kuring meunang Rp750.000 ngadamel website,sim kuring meunang 750000 ngadamel website,750000,income,Freelance,,ngadamel website,IDR
VX-SU-004703,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,urang meunang 500rb ngadamel website,urang meunang 500000 ngadamel website,500000,income,Freelance,,ngadamel website,IDR
VX-SU-004704,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu kaluar 15000 keur alat tulis,poé ieu kaluar 15000 keur alat tulis,15000,expense,Belanja,,alat tulis,IDR
VX-SU-004705,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kamari saldo nambahan 2000rb ngadamel website,kamari saldo nambahan 2000000 ngadamel website,2000000,income,Freelance,,ngadamel website,IDR
VX-SU-004706,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,kapaké Rp75.000 jang netflix,kapaké 75000 jang netflix,75000,expense,Hiburan,,netflix,IDR
VX-SU-004707,train,ambiguous_hard_case,ambiguous_hard_case,su,hard,poé ieu habis Rp75.000 keur langganan aplikasi,poé ieu habis 75000 keur langganan aplikasi,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
