id,split,group,difficulty,raw_text,normalized_text,expected_amount,predicted_amount,amount_correct,expected_type,predicted_type,type_correct,expected_category,predicted_category,category_correct,expected_wallet,predicted_wallet,wallet_correct,expected_note,predicted_note,note_correct,expected_currency,predicted_currency,currency_correct,exact_match,predicted_json
VX-SU-004430,test,slang_typo_noisy_sunda,medium,minggu ieu nampi bayaran ngadamel website hiji juta lima ratus rébu,minggu ieu nampi bayaran ngadamel website 1500000,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004440,test,slang_typo_noisy_sunda,medium,kuring bonus damel asup 250rb,kuring bonus damel asup 250000,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004450,test,slang_typo_noisy_sunda,medium,kuring myr 25rb keur apoték,kuring myr 25000 keur apoték,25000,25000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,apoték,apoték,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""apoték"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004460,test,slang_typo_noisy_sunda,medium,urang duit bulanan asup 750rb mah,urang duit bulanan asup 750000 mah,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004470,test,slang_typo_noisy_sunda,medium,kamari aya duit asup 1500000 tina proyék freelance,kamari aya duit asup 1500000 tina proyék freelance,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004480,test,slang_typo_noisy_sunda,medium,tadi desain logo asup 100k,tadi desain logo asup 100000,100000,100000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004490,test,slang_typo_noisy_sunda,medium,sim kuring duit bulanan asup 750rb we,sim kuring duit bulanan asup 750000 we,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004500,test,slang_typo_noisy_sunda,medium,urang mésér lima puluh rebu keur vitamin,urang mésér 50000 keur vitamin,50000,50000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,vitamin,vitamin,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""vitamin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004510,test,ambiguous_hard_case,hard,isuk tadi saldo nambahan saratus rébu ngalereskeun bug aplikasi,isuk tadi saldo nambahan 100000 ngalereskeun bug aplikasi,100000,100000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004520,test,ambiguous_hard_case,hard,duit asup 250000 proyék freelance,duit asup 250000 proyék freelance,250000,250000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004530,test,ambiguous_hard_case,hard,abdi duit asup hiji juta bonus damel,abdi duit asup 1000000 bonus damel,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004540,test,ambiguous_hard_case,hard,tadi meunang lima ratus rébu bonus damel,tadi meunang 500000 bonus damel,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004550,test,ambiguous_hard_case,hard,urang asup Rp250.000 tina bonus damel,urang asup 250000 tina bonus damel,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004560,test,ambiguous_hard_case,hard,kuring saldo nambahan 250000 bonus damel,kuring saldo nambahan 250000 bonus damel,250000,250000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004570,test,ambiguous_hard_case,hard,abdi kaluar 100rb keur karaoke,abdi kaluar 100000 keur karaoke,100000,100000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,karaoke,karaoke,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""karaoke"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004580,test,ambiguous_hard_case,hard,minggu ieu habis 15rb keur hayam géprék,minggu ieu habis 15000 keur hayam géprék,15000,15000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,hayam géprék,hayam,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""hayam"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004590,test,ambiguous_hard_case,hard,abdi kapaké genep puluh lima rébu jang netflix,abdi kapaké 65000 jang netflix,65000,65000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 65000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004600,test,ambiguous_hard_case,hard,tadi duit kaluar 250000 sapatu,tadi duit kaluar 250000 sapatu,250000,250000,True,expense,expense,True,Belanja,Belanja,True,,,True,sapatu,sapatu,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sapatu"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004610,test,ambiguous_hard_case,hard,kamari meunang dua juta gajih,kamari meunang 2000000 gajih,2000000,2000000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004620,test,ambiguous_hard_case,hard,abdi duit kaluar 10000 roti,abdi duit kaluar 10000 roti,10000,10000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,roti,roti,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""roti"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004630,test,ambiguous_hard_case,hard,kuring kaluar Rp7.000 keur és téh,kuring kaluar 7000 keur és téh,7000,7000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,és téh,téh,True,IDR,IDR,True,True,"{""amount"": 7000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""téh"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004640,test,ambiguous_hard_case,hard,kamari kapaké Rp100.000 jang netflix,kamari kapaké 100000 jang netflix,100000,100000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004650,test,ambiguous_hard_case,hard,poé ieu habis 200000 keur baju,poé ieu habis 200000 keur baju,200000,200000,True,expense,expense,True,Belanja,Belanja,True,,,True,baju,baju,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""baju"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004660,test,ambiguous_hard_case,hard,kamari kapaké Rp25.000 jang hayam géprék,kamari kapaké 25000 jang hayam géprék,25000,25000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,hayam géprék,hayam,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""hayam"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004670,test,ambiguous_hard_case,hard,peuting tadi kaluar dua puluh rébu keur alat tulis,peuting tadi kaluar 20000 keur alat tulis,20000,20000,True,expense,expense,True,Belanja,Belanja,True,,,True,alat tulis,alat tulis,True,IDR,IDR,True,True,"{""amount"": 20000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""alat tulis"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004680,test,ambiguous_hard_case,hard,abdi asup 200rb tina ngalereskeun bug aplikasi,abdi asup 200000 tina ngalereskeun bug aplikasi,200000,200000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004690,test,ambiguous_hard_case,hard,tadi kaluar lima puluh rebu keur game,tadi kaluar 50000 keur game,50000,50000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,game,game,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""game"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004700,test,ambiguous_hard_case,hard,kuring asup 1000rb tina bonus damel,kuring asup 1000000 tina bonus damel,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004710,test,ambiguous_hard_case,hard,sim kuring duit kaluar 30000 cai,sim kuring duit kaluar 30000 cai,30000,30000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,tagihan cai,cai,True,IDR,IDR,True,True,"{""amount"": 30000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""cai"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004720,test,ambiguous_hard_case,hard,minggu ieu kaluar dua belas rebu keur seblak,minggu ieu kaluar 12000 keur seblak,12000,12000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,seblak,seblak,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""seblak"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004730,test,ambiguous_hard_case,hard,peuting tadi duit kaluar 150rb listrik,peuting tadi duit kaluar 150000 listrik,150000,150000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,listrik,listrik,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""listrik"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004740,test,ambiguous_hard_case,hard,tadi kaluar 15rb keur alat tulis,tadi kaluar 15000 keur alat tulis,15000,15000,True,expense,expense,True,Belanja,Belanja,True,,,True,alat tulis,alat tulis,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""alat tulis"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004750,test,ambiguous_hard_case,hard,isuk tadi habis 12000 keur angkot,isuk tadi habis 12000 keur angkot,12000,12000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,angkot,angkot,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""angkot"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004760,test,ambiguous_hard_case,hard,asup lima ratus rebu tina proyék freelance,asup 500000 tina proyék freelance,500000,500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004770,test,ambiguous_hard_case,hard,minggu ieu duit asup 500000 proyék freelance,minggu ieu duit asup 500000 proyék freelance,500000,500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004780,test,ambiguous_hard_case,hard,peuting tadi kaluar lima belas rebu keur masker,peuting tadi kaluar 15000 keur masker,15000,15000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,masker,masker,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""masker"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004790,test,ambiguous_hard_case,hard,kamari kaluar 150rb keur dokter,kamari kaluar 150000 keur dokter,150000,150000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,dokter,dokter,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""dokter"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004800,test,ambiguous_hard_case,hard,saldo nambahan lima ratus rébu duit bulanan,saldo nambahan 500000 duit bulanan,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004810,test,transfer_future_optional,hard,sim kuring kirim dua ratus rebu tina gopay ka ovo,sim kuring kirim 200000 tina GoPay ka OVO,200000,200000,True,transfer,transfer,True,Transfer,Transfer,True,GoPay,GoPay,True,transfer ka OVO,kirim,False,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""GoPay"", ""note"": ""kirim"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004820,test,transfer_future_optional,hard,urang top up cash 200000 tina bca,urang top up Cash 200000 tina BCA,200000,200000,True,transfer,transfer,True,Transfer,Transfer,True,BCA,Cash,False,transfer ka Cash,top up,False,IDR,IDR,True,False,"{""amount"": 200000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""Cash"", ""note"": ""top up"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004830,test,transfer_future_optional,hard,kirim 10rb tina ovo ka mandiri,kirim 10000 tina OVO ka Mandiri,10000,10000,True,transfer,transfer,True,Transfer,Transfer,True,OVO,OVO,True,transfer ka Mandiri,kirim,False,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""OVO"", ""note"": ""kirim"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004840,test,transfer_future_optional,hard,sim kuring top up cash Rp200.000 tina bca,sim kuring top up Cash 200000 tina BCA,200000,200000,True,transfer,transfer,True,Transfer,Transfer,True,BCA,Cash,False,transfer ka Cash,top up,False,IDR,IDR,True,False,"{""amount"": 200000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""Cash"", ""note"": ""top up"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004850,test,transfer_future_optional,hard,abdi transfer Rp500.000 tina bri ka bca,abdi transfer 500000 tina BRI ka BCA,500000,500000,True,transfer,transfer,True,Transfer,Transfer,True,BRI,BCA,False,transfer ka BCA,transfer,True,IDR,IDR,True,False,"{""amount"": 500000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""BCA"", ""note"": ""transfer"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004860,test,transfer_future_optional,hard,sim kuring transfer Rp500.000 tina mandiri ka gopay,sim kuring transfer 500000 tina Mandiri ka GoPay,500000,500000,True,transfer,transfer,True,Transfer,Transfer,True,Mandiri,GoPay,False,transfer ka GoPay,transfer,True,IDR,IDR,True,False,"{""amount"": 500000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""GoPay"", ""note"": ""transfer"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004870,test,transfer_future_optional,hard,kamari top up cash 100rb tina gopay,kamari top up Cash 100000 tina GoPay,100000,100000,True,transfer,transfer,True,Transfer,Transfer,True,GoPay,Cash,False,transfer ka Cash,top up,False,IDR,IDR,True,False,"{""amount"": 100000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""Cash"", ""note"": ""top up"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004880,test,transfer_future_optional,hard,kamari kirim 10000 tina bri ka ovo,kamari kirim 10000 tina BRI ka OVO,10000,10000,True,transfer,transfer,True,Transfer,Transfer,True,BRI,OVO,False,transfer ka OVO,kirim,False,IDR,IDR,True,False,"{""amount"": 10000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""OVO"", ""note"": ""kirim"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004890,test,transfer_future_optional,hard,tadi kirim 500rb tina cash ka bca,tadi kirim 500000 tina Cash ka BCA,500000,500000,True,transfer,transfer,True,Transfer,Transfer,True,Cash,Cash,True,transfer ka BCA,kirim,False,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""Cash"", ""note"": ""kirim"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-004900,test,transfer_future_optional,hard,peuting tadi top up gopay 10000 tina dana,peuting tadi top up GoPay 10000 tina Dana,10000,10000,True,transfer,transfer,True,Transfer,Transfer,True,Dana,GoPay,False,transfer ka GoPay,top up,False,IDR,IDR,True,False,"{""amount"": 10000, ""type"": ""transfer"", ""category"": ""Transfer"", ""wallet"": ""GoPay"", ""note"": ""top up"", ""currency"": ""IDR"", ""confidence"": 0.7}"
